REGION_ADM_QC_TXT,ANNEE_MOIS,SECTEUR,Total (kWh)
Gaspésie--Îles-de-la-Madeleine,2022-01-01,COMMERCIAL,38574457.0
Gaspésie--Îles-de-la-Madeleine,2022-02-01,AGRICOLE,1148312.0
Gaspésie--Îles-de-la-Madeleine,2022-02-01,INSTITUTIONNEL,15131411.0
Gaspésie--Îles-de-la-Madeleine,2022-03-01,COMMERCIAL,33799839.0
Gaspésie--Îles-de-la-Madeleine,2022-04-01,INDUSTRIEL,29239121.5
Gaspésie--Îles-de-la-Madeleine,2022-04-01,RÉSIDENTIEL,78485297.0
Gaspésie--Îles-de-la-Madeleine,2022-05-01,INDUSTRIEL,31236357.6
Gaspésie--Îles-de-la-Madeleine,2022-06-01,AGRICOLE,669242.0
Gaspésie--Îles-de-la-Madeleine,2022-06-01,COMMERCIAL,23253688.0
Gaspésie--Îles-de-la-Madeleine,2022-06-01,RÉSIDENTIEL,44648539.0
Gaspésie--Îles-de-la-Madeleine,2022-07-01,AGRICOLE,677014.0
Gaspésie--Îles-de-la-Madeleine,2022-07-01,INDUSTRIEL,28434234.1
Gaspésie--Îles-de-la-Madeleine,2022-08-01,COMMERCIAL,23649032.0
Gaspésie--Îles-de-la-Madeleine,2022-08-01,INDUSTRIEL,27293636.4
Gaspésie--Îles-de-la-Madeleine,2022-08-01,INSTITUTIONNEL,7388794.0
Gaspésie--Îles-de-la-Madeleine,2022-08-01,RÉSIDENTIEL,41046915.0
Gaspésie--Îles-de-la-Madeleine,2022-11-01,RÉSIDENTIEL,80610228.0
Gaspésie--Îles-de-la-Madeleine,2022-12-01,INSTITUTIONNEL,15164227.0
Gaspésie--Îles-de-la-Madeleine,2023-02-01,AGRICOLE,1168822.0
Gaspésie--Îles-de-la-Madeleine,2023-02-01,COMMERCIAL,36654309.0
Gaspésie--Îles-de-la-Madeleine,2023-02-01,INDUSTRIEL,19548098.2
Gaspésie--Îles-de-la-Madeleine,2023-03-01,AGRICOLE,1193821.0
Gaspésie--Îles-de-la-Madeleine,2023-03-01,COMMERCIAL,35248124.0
Gaspésie--Îles-de-la-Madeleine,2023-03-01,INSTITUTIONNEL,14206201.0
Gaspésie--Îles-de-la-Madeleine,2023-03-01,RÉSIDENTIEL,94711310.0
Gaspésie--Îles-de-la-Madeleine,2023-04-01,AGRICOLE,1233492.0
Gaspésie--Îles-de-la-Madeleine,2023-04-01,INDUSTRIEL,31367854.5
Gaspésie--Îles-de-la-Madeleine,2023-06-01,AGRICOLE,698718.0
Gaspésie--Îles-de-la-Madeleine,2023-06-01,COMMERCIAL,24927415.0
Gaspésie--Îles-de-la-Madeleine,2023-07-01,COMMERCIAL,26007524.0
Gaspésie--Îles-de-la-Madeleine,2023-07-01,INDUSTRIEL,31978038.0
Gaspésie--Îles-de-la-Madeleine,2023-07-01,RÉSIDENTIEL,43134435.0
Gaspésie--Îles-de-la-Madeleine,2023-08-01,INDUSTRIEL,31254945.7
Gaspésie--Îles-de-la-Madeleine,2023-08-01,INSTITUTIONNEL,7870570.0
Gaspésie--Îles-de-la-Madeleine,2023-09-01,INSTITUTIONNEL,8211712.0
Gaspésie--Îles-de-la-Madeleine,2023-10-01,COMMERCIAL,23983213.0
Gaspésie--Îles-de-la-Madeleine,2023-11-01,AGRICOLE,951428.0
Gaspésie--Îles-de-la-Madeleine,2023-11-01,INDUSTRIEL,29767200.6
Gaspésie--Îles-de-la-Madeleine,2023-12-01,COMMERCIAL,34269501.0
Gaspésie--Îles-de-la-Madeleine,2024-01-01,AGRICOLE,1291521.0
Gaspésie--Îles-de-la-Madeleine,2024-01-01,INDUSTRIEL,20370774.9
Gaspésie--Îles-de-la-Madeleine,2024-03-01,INDUSTRIEL,31403190.6
Gaspésie--Îles-de-la-Madeleine,2024-04-01,COMMERCIAL,28806278.0
Gaspésie--Îles-de-la-Madeleine,2024-05-01,INDUSTRIEL,27582044.6
Gaspésie--Îles-de-la-Madeleine,2024-06-01,INSTITUTIONNEL,7327687.0
Gaspésie--Îles-de-la-Madeleine,2024-07-01,AGRICOLE,638379.0
Gaspésie--Îles-de-la-Madeleine,2024-07-01,COMMERCIAL,26389453.0
Gaspésie--Îles-de-la-Madeleine,2024-08-01,AGRICOLE,639491.0
Gaspésie--Îles-de-la-Madeleine,2024-08-01,INDUSTRIEL,26977850.1
Gaspésie--Îles-de-la-Madeleine,2024-08-01,RÉSIDENTIEL,41905363.0
Gaspésie--Îles-de-la-Madeleine,2024-09-01,AGRICOLE,646815.0
Gaspésie--Îles-de-la-Madeleine,2024-09-01,COMMERCIAL,22649161.0
Gaspésie--Îles-de-la-Madeleine,2024-09-01,RÉSIDENTIEL,39314455.0
Gaspésie--Îles-de-la-Madeleine,2024-10-01,AGRICOLE,756404.0
Gaspésie--Îles-de-la-Madeleine,2024-10-01,COMMERCIAL,24625429.0
Gaspésie--Îles-de-la-Madeleine,2024-10-01,INSTITUTIONNEL,10278747.0
Gaspésie--Îles-de-la-Madeleine,2024-11-01,AGRICOLE,862033.0
Gaspésie--Îles-de-la-Madeleine,2024-12-01,INDUSTRIEL,29362682.099999998
Lanaudière,2016-01-01,RÉSIDENTIEL,606679291.0
Lanaudière,2016-03-01,COMMERCIAL,99808936.0
Lanaudière,2016-04-01,COMMERCIAL,88729165.0
Lanaudière,2016-05-01,RÉSIDENTIEL,253902162.0
Lanaudière,2016-06-01,AGRICOLE,8769941.0
Lanaudière,2016-06-01,COMMERCIAL,82783098.2
Lanaudière,2016-06-01,INSTITUTIONNEL,39061467.26516129
Lanaudière,2016-06-01,RÉSIDENTIEL,224620408.0
Lanaudière,2016-07-01,AGRICOLE,9301139.0
Lanaudière,2016-07-01,COMMERCIAL,86418965.4
Lanaudière,2016-07-01,RÉSIDENTIEL,233738169.0
Lanaudière,2016-09-01,AGRICOLE,9553521.0
Lanaudière,2016-10-01,INDUSTRIEL,69594111.4580705
Lanaudière,2016-10-01,RÉSIDENTIEL,274031925.0
Lanaudière,2016-11-01,AGRICOLE,11313703.0
Lanaudière,2016-11-01,INSTITUTIONNEL,50329488.38709678
Lanaudière,2017-01-01,AGRICOLE,12875389.0
Lanaudière,2017-01-01,INSTITUTIONNEL,65908650.1
Lanaudière,2017-01-01,RÉSIDENTIEL,572219110.0
Lanaudière,2017-02-01,INDUSTRIEL,61829752.67142858
Lanaudière,2017-03-01,INSTITUTIONNEL,62620945.807142854
Lanaudière,2017-04-01,AGRICOLE,9957909.0
Lanaudière,2017-04-01,COMMERCIAL,83995168.0
Lanaudière,2017-05-01,COMMERCIAL,82802711.4
Lanaudière,2017-05-01,RÉSIDENTIEL,263759076.0
Lanaudière,2017-06-01,COMMERCIAL,82280924.0
Lanaudière,2017-06-01,RÉSIDENTIEL,228224709.0
Lanaudière,2017-09-01,COMMERCIAL,82581703.0
Lanaudière,2017-09-01,INDUSTRIEL,69811108.64285713
Lanaudière,2017-09-01,RÉSIDENTIEL,218346812.0
Lanaudière,2017-11-01,AGRICOLE,12320776.0
Lanaudière,2018-01-01,AGRICOLE,14614216.0
Lanaudière,2018-01-01,RÉSIDENTIEL,691794157.0
Lanaudière,2018-02-01,COMMERCIAL,104790818.4
Lanaudière,2018-02-01,INDUSTRIEL,65848864.371428564
Lanaudière,2018-03-01,COMMERCIAL,103017019.2
Lanaudière,2018-04-01,AGRICOLE,10881037.0
Lanaudière,2018-04-01,INSTITUTIONNEL,51504974.4
Lanaudière,2018-05-01,AGRICOLE,9400924.0
Lanaudière,2018-05-01,COMMERCIAL,86565881.8
Lanaudière,2018-06-01,AGRICOLE,9130015.0
Lanaudière,2018-06-01,COMMERCIAL,86326990.8
Lanaudière,2018-06-01,INDUSTRIEL,67467265.1
Lanaudière,2018-06-01,INSTITUTIONNEL,41280132.01612903
Lanaudière,2018-06-01,RÉSIDENTIEL,229262348.0
Lanaudière,2018-07-01,AGRICOLE,10269631.0
Lanaudière,2018-07-01,INDUSTRIEL,67229008.22857143
Lanaudière,2018-07-01,INSTITUTIONNEL,43700996.41290323
Lanaudière,2018-08-01,INSTITUTIONNEL,
Lanaudière,2018-08-01,RÉSIDENTIEL,
Lanaudière,2018-09-01,AGRICOLE,9699026.0
Lanaudière,2018-09-01,INSTITUTIONNEL,43036430.72387096
Lanaudière,2018-10-01,INSTITUTIONNEL,51342048.90193549
Lanaudière,2018-10-01,RÉSIDENTIEL,318784898.0
Lanaudière,2018-11-01,RÉSIDENTIEL,468503460.0
Lanaudière,2019-01-01,RÉSIDENTIEL,698592782.0
Lanaudière,2019-02-01,COMMERCIAL,113034304.6
Lanaudière,2019-02-01,RÉSIDENTIEL,586923299.0
Lanaudière,2019-03-01,AGRICOLE,12958712.0
Lanaudière,2019-03-01,INDUSTRIEL,71779098.2
Lanaudière,2019-05-01,AGRICOLE,9606760.0
Lanaudière,2019-05-01,COMMERCIAL,86543562.8
Lanaudière,2019-05-01,INSTITUTIONNEL,47089906.94225806
Lanaudière,2019-06-01,INDUSTRIEL,70325471.60000001
Lanaudière,2019-07-01,COMMERCIAL,94042881.0
Lanaudière,2019-08-01,COMMERCIAL,90991340.4
Lanaudière,2019-08-01,INSTITUTIONNEL,44449275.119354844
Lanaudière,2019-08-01,RÉSIDENTIEL,242112603.0
Lanaudière,2019-09-01,COMMERCIAL,82630186.0
Lanaudière,2019-09-01,RÉSIDENTIEL,215355717.0
Lanaudière,2019-10-01,AGRICOLE,11082816.0
Lanaudière,2019-10-01,COMMERCIAL,87896560.0
Lanaudière,2019-11-01,AGRICOLE,13821045.0
Lanaudière,2019-12-01,AGRICOLE,14175695.0
Lanaudière,2019-12-01,COMMERCIAL,119038553.0
Lanaudière,2019-12-01,INDUSTRIEL,69605297.9
Lanaudière,2020-01-01,AGRICOLE,13969890.0
Lanaudière,2020-01-01,COMMERCIAL,120601998.8
Lanaudière,2020-01-01,RÉSIDENTIEL,611539644.0
Lanaudière,2020-02-01,RÉSIDENTIEL,562901293.0
Lanaudière,2020-03-01,INSTITUTIONNEL,61996958.2
Lanaudière,2020-04-01,AGRICOLE,11267478.0
Lanaudière,2020-04-01,INDUSTRIEL,49311489.8
Lanaudière,2020-04-01,INSTITUTIONNEL,49622666.18
Lanaudière,2020-05-01,RÉSIDENTIEL,301546698.0
Lanaudière,2020-08-01,COMMERCIAL,89294489.4
Lanaudière,2020-09-01,COMMERCIAL,80328632.8
Lanaudière,2020-09-01,INSTITUTIONNEL,43708375.37580645
Lanaudière,2020-09-01,RÉSIDENTIEL,236857595.0
Lanaudière,2020-10-01,AGRICOLE,12449642.0
Lanaudière,2020-11-01,COMMERCIAL,96312709.3
Lanaudière,2020-11-01,INDUSTRIEL,70799678.6
Lanaudière,2020-11-01,RÉSIDENTIEL,402803978.0
Lanaudière,2020-12-01,INSTITUTIONNEL,67252182.45483871
Lanaudière,2020-12-01,RÉSIDENTIEL,568540857.0
Lanaudière,2021-01-01,AGRICOLE,14498863.0
Lanaudière,2021-01-01,INSTITUTIONNEL,70809431.33225806
Lanaudière,2021-01-01,RÉSIDENTIEL,619121796.0
Lanaudière,2021-02-01,COMMERCIAL,109965765.5
Lanaudière,2021-02-01,INDUSTRIEL,66428148.099999994
Lanaudière,2021-02-01,RÉSIDENTIEL,579957329.0
Lanaudière,2021-03-01,AGRICOLE,13952507.0
Lanaudière,2021-03-01,INDUSTRIEL,73555210.89999999
Lanaudière,2021-04-01,INDUSTRIEL,69476864.9
Lanaudière,2021-05-01,COMMERCIAL,85434154.8
Lanaudière,2021-05-01,INDUSTRIEL,67728879.2
Lanaudière,2021-06-01,COMMERCIAL,90007332.8
Lanaudière,2021-06-01,INSTITUTIONNEL,46690601.951612905
Lanaudière,2021-07-01,COMMERCIAL,90640767.9
Lanaudière,2021-08-01,RÉSIDENTIEL,
Lanaudière,2021-09-01,INDUSTRIEL,55695368.8
Lanaudière,2021-10-01,COMMERCIAL,87766018.6
Lanaudière,2021-10-01,INSTITUTIONNEL,53708798.255806446
Lanaudière,2021-11-01,AGRICOLE,13417304.0
Lanaudière,2021-12-01,INDUSTRIEL,60146597.430769235
Lanaudière,2022-01-01,AGRICOLE,17158687.0
Lanaudière,2022-01-01,COMMERCIAL,139985680.0
Lanaudière,2022-02-01,AGRICOLE,14690128.0
Lanaudière,2022-03-01,COMMERCIAL,117071408.6
Lanaudière,2022-03-01,RÉSIDENTIEL,539945679.0
Lanaudière,2022-04-01,COMMERCIAL,94174459.0
Lanaudière,2022-05-01,COMMERCIAL,
Lanaudière,2022-05-01,RÉSIDENTIEL,
Lanaudière,2022-06-01,COMMERCIAL,86760402.6
Lanaudière,2022-06-01,INDUSTRIEL,59650578.1
Lanaudière,2022-08-01,AGRICOLE,
Lanaudière,2022-08-01,RÉSIDENTIEL,
Lanaudière,2022-09-01,COMMERCIAL,86703413.6
Lanaudière,2022-09-01,INDUSTRIEL,58127008.699999996
Lanaudière,2022-10-01,AGRICOLE,13057856.0
Lanaudière,2022-10-01,RÉSIDENTIEL,282202996.0
Lanaudière,2022-11-01,COMMERCIAL,101759845.3
Lanaudière,2022-11-01,RÉSIDENTIEL,400080034.0
Lanaudière,2022-12-01,AGRICOLE,15007988.0
Lanaudière,2022-12-01,INDUSTRIEL,63741080.0
Lanaudière,2023-01-01,AGRICOLE,15214447.0
Lanaudière,2023-01-01,INSTITUTIONNEL,85842449.18709677
Lanaudière,2023-02-01,AGRICOLE,14474138.0
Lanaudière,2023-02-01,COMMERCIAL,119848216.8
Lanaudière,2023-02-01,INSTITUTIONNEL,78341632.11463134
Lanaudière,2023-02-01,RÉSIDENTIEL,600867605.0
Lanaudière,2023-03-01,AGRICOLE,14088136.0
Lanaudière,2023-03-01,COMMERCIAL,114986168.5
Lanaudière,2023-03-01,RÉSIDENTIEL,502775882.0
Lanaudière,2023-04-01,INDUSTRIEL,67492458.0
Lanaudière,2023-05-01,INDUSTRIEL,68694977.8
Lanaudière,2023-06-01,COMMERCIAL,90157864.9
Lanaudière,2023-06-01,INDUSTRIEL,67787981.7
Lanaudière,2023-07-01,AGRICOLE,11461002.0
Lanaudière,2023-07-01,COMMERCIAL,97730225.5
Lanaudière,2023-07-01,INDUSTRIEL,67205485.1
Lanaudière,2023-07-01,INSTITUTIONNEL,60059253.44419355
Lanaudière,2023-08-01,RÉSIDENTIEL,265268061.0
Lanaudière,2023-09-01,COMMERCIAL,91220486.8
Lanaudière,2023-09-01,INDUSTRIEL,67185691.69999999
Lanaudière,2023-09-01,INSTITUTIONNEL,57579621.772580646
Lanaudière,2023-09-01,RÉSIDENTIEL,247131035.0
Lanaudière,2023-10-01,INSTITUTIONNEL,61808844.13709678
Lanaudière,2023-10-01,RÉSIDENTIEL,269217678.0
Lanaudière,2023-11-01,RÉSIDENTIEL,454865046.0
Lanaudière,2023-12-01,AGRICOLE,14821490.0
Lanaudière,2023-12-01,COMMERCIAL,126729928.7
Lanaudière,2023-12-01,RÉSIDENTIEL,561939007.0
Lanaudière,2024-03-01,INDUSTRIEL,
Lanaudière,2024-04-01,AGRICOLE,
Lanaudière,2024-04-01,RÉSIDENTIEL,
Lanaudière,2024-05-01,AGRICOLE,
Lanaudière,2024-05-01,COMMERCIAL,
Lanaudière,2024-06-01,RÉSIDENTIEL,
Lanaudière,2024-07-01,INDUSTRIEL,
Lanaudière,2024-08-01,COMMERCIAL,
Lanaudière,2024-08-01,INSTITUTIONNEL,
Lanaudière,2024-09-01,INDUSTRIEL,
Lanaudière,2024-10-01,COMMERCIAL,
Lanaudière,2024-11-01,AGRICOLE,
Lanaudière,2024-11-01,INDUSTRIEL,
Lanaudière,2024-11-01,RÉSIDENTIEL,
Lanaudière,2024-12-01,COMMERCIAL,
Lanaudière,2024-12-01,INDUSTRIEL,
Laurentides,2016-01-01,AGRICOLE,10110600.0
Laurentides,2016-02-01,COMMERCIAL,158361765.9
Laurentides,2016-03-01,COMMERCIAL,151315739.9
Laurentides,2016-04-01,COMMERCIAL,134118185.5
Laurentides,2016-04-01,INSTITUTIONNEL,39892121.8
Laurentides,2016-05-01,INDUSTRIEL,62928461.885714285
Laurentides,2016-05-01,RÉSIDENTIEL,343067113.0
Laurentides,2016-06-01,AGRICOLE,5832996.0
Laurentides,2016-06-01,INDUSTRIEL,60709320.21428572
Laurentides,2016-06-01,INSTITUTIONNEL,31565655.1
Laurentides,2016-07-01,COMMERCIAL,131776246.0
Laurentides,2016-07-01,INDUSTRIEL,62333085.95714286
Laurentides,2016-08-01,INDUSTRIEL,65029812.21428572
Laurentides,2016-08-01,INSTITUTIONNEL,32882073.3
Laurentides,2016-09-01,RÉSIDENTIEL,278940057.0
Laurentides,2016-10-01,COMMERCIAL,126905723.1
Laurentides,2016-11-01,AGRICOLE,7921244.0
Laurentides,2017-01-01,COMMERCIAL,170244339.5
Laurentides,2017-02-01,COMMERCIAL,152786839.5
Laurentides,2017-03-01,COMMERCIAL,165445142.8
Laurentides,2017-03-01,RÉSIDENTIEL,740308273.0
Laurentides,2017-05-01,COMMERCIAL,124102211.0
Laurentides,2017-05-01,RÉSIDENTIEL,357611108.0
Laurentides,2017-06-01,INDUSTRIEL,65780220.11428571
Laurentides,2017-06-01,INSTITUTIONNEL,31014084.3
Laurentides,2017-06-01,RÉSIDENTIEL,300388539.0
Laurentides,2017-07-01,INDUSTRIEL,62632786.900000006
Laurentides,2017-08-01,AGRICOLE,6124742.0
Laurentides,2017-09-01,AGRICOLE,6323236.0
Laurentides,2017-09-01,INSTITUTIONNEL,32267603.7
Laurentides,2017-10-01,RÉSIDENTIEL,319052406.0
Laurentides,2017-12-01,COMMERCIAL,186281110.8548387
Laurentides,2018-01-01,RÉSIDENTIEL,949201018.0
Laurentides,2018-03-01,AGRICOLE,9978118.0
Laurentides,2018-04-01,RÉSIDENTIEL,542959495.0
Laurentides,2018-05-01,COMMERCIAL,128511076.0
Laurentides,2018-06-01,INSTITUTIONNEL,31025361.3
Laurentides,2018-07-01,COMMERCIAL,158536290.7
Laurentides,2018-07-01,INSTITUTIONNEL,31716255.0
Laurentides,2018-07-01,RÉSIDENTIEL,327454648.0
Laurentides,2018-08-01,AGRICOLE,6833638.0
Laurentides,2018-08-01,INDUSTRIEL,66823941.4
Laurentides,2018-08-01,RÉSIDENTIEL,320872534.0
Laurentides,2018-09-01,COMMERCIAL,147661781.4
Laurentides,2018-09-01,RÉSIDENTIEL,298812551.0
Laurentides,2018-10-01,AGRICOLE,8547582.0
Laurentides,2018-11-01,COMMERCIAL,186331373.7
Laurentides,2018-12-01,INDUSTRIEL,62983962.6
Laurentides,2019-01-01,AGRICOLE,12326378.0
Laurentides,2019-01-01,INDUSTRIEL,67378014.19999999
Laurentides,2019-01-01,RÉSIDENTIEL,967070197.0
Laurentides,2019-04-01,INDUSTRIEL,62287432.8
Laurentides,2019-04-01,RÉSIDENTIEL,526008635.0
Laurentides,2019-06-01,INDUSTRIEL,60693960.7
Laurentides,2019-06-01,INSTITUTIONNEL,30702520.5
Laurentides,2019-07-01,INDUSTRIEL,63878300.0
Laurentides,2019-09-01,AGRICOLE,6787911.0
Laurentides,2019-09-01,INDUSTRIEL,60132168.5
Laurentides,2019-10-01,INSTITUTIONNEL,37073554.8
Laurentides,2019-11-01,INSTITUTIONNEL,44170122.4
Laurentides,2019-11-01,RÉSIDENTIEL,651738508.0
Laurentides,2019-12-01,AGRICOLE,11470888.0
Laurentides,2019-12-01,INDUSTRIEL,61238369.0
Laurentides,2019-12-01,INSTITUTIONNEL,48482489.1
Laurentides,2019-12-01,RÉSIDENTIEL,813757819.0
Laurentides,2020-01-01,COMMERCIAL,208626088.0
Laurentides,2020-01-01,RÉSIDENTIEL,838179315.0
Laurentides,2020-02-01,INSTITUTIONNEL,46411615.4
Laurentides,2020-03-01,INDUSTRIEL,63498857.2
Laurentides,2020-03-01,INSTITUTIONNEL,43268322.1
Laurentides,2020-04-01,AGRICOLE,9742490.0
Laurentides,2020-04-01,INDUSTRIEL,51009046.0
Laurentides,2020-04-01,INSTITUTIONNEL,34987661.4
Laurentides,2020-04-01,RÉSIDENTIEL,536925972.0
Laurentides,2020-05-01,INDUSTRIEL,54941656.400000006
Laurentides,2020-06-01,INDUSTRIEL,58408708.1
Laurentides,2020-06-01,INSTITUTIONNEL,29642518.2
Laurentides,2020-06-01,RÉSIDENTIEL,343565346.0
Laurentides,2020-07-01,AGRICOLE,7825890.0
Laurentides,2020-07-01,COMMERCIAL,148217880.5
Laurentides,2020-08-01,COMMERCIAL,144231869.2
Laurentides,2020-08-01,INDUSTRIEL,60089367.3
Laurentides,2020-09-01,COMMERCIAL,135375907.1
Laurentides,2020-09-01,INDUSTRIEL,57496575.4
Laurentides,2020-09-01,INSTITUTIONNEL,32703833.0
Laurentides,2020-10-01,COMMERCIAL,147190594.8
Laurentides,2020-10-01,INSTITUTIONNEL,37877827.3
Laurentides,2020-11-01,INDUSTRIEL,
Laurentides,2020-11-01,INSTITUTIONNEL,
Laurentides,2020-11-01,RÉSIDENTIEL,
Laurentides,2020-12-01,COMMERCIAL,196076826.0
Laurentides,2020-12-01,INDUSTRIEL,56960009.50000001
Laurentides,2021-01-01,COMMERCIAL,198900625.2
Laurentides,2021-01-01,INDUSTRIEL,59571203.800000004
Laurentides,2021-02-01,AGRICOLE,11458553.0
Laurentides,2021-02-01,INDUSTRIEL,58590370.3
Laurentides,2021-03-01,RÉSIDENTIEL,692951700.0
Laurentides,2021-04-01,AGRICOLE,9171084.0
Laurentides,2021-04-01,INSTITUTIONNEL,35874284.9
Laurentides,2021-04-01,RÉSIDENTIEL,449611293.0
Laurentides,2021-06-01,AGRICOLE,7297187.0
Laurentides,2021-06-01,COMMERCIAL,153247600.4
Laurentides,2021-06-01,INSTITUTIONNEL,32049423.0
Laurentides,2021-06-01,RÉSIDENTIEL,341713907.0
Laurentides,2021-07-01,AGRICOLE,7666141.0
Laurentides,2021-08-01,AGRICOLE,8288646.0
Laurentides,2021-09-01,RÉSIDENTIEL,309532491.0
Laurentides,2021-10-01,INDUSTRIEL,60284915.699999996
Laurentides,2021-12-01,AGRICOLE,13090094.0
Laurentides,2021-12-01,COMMERCIAL,215289204.20000002
Laurentides,2021-12-01,INSTITUTIONNEL,48601688.1
Laurentides,2022-01-01,AGRICOLE,15990122.0
Laurentides,2022-01-01,COMMERCIAL,236145690.2
Laurentides,2022-01-01,INSTITUTIONNEL,54065330.4
Laurentides,2022-03-01,INDUSTRIEL,66877370.4
Laurentides,2022-03-01,INSTITUTIONNEL,47968515.2
Laurentides,2022-04-01,AGRICOLE,11763887.0
Laurentides,2022-04-01,INDUSTRIEL,61259943.0
Laurentides,2022-05-01,COMMERCIAL,154925411.4
Laurentides,2022-05-01,INDUSTRIEL,62690082.6
Laurentides,2022-08-01,AGRICOLE,7402836.0
Laurentides,2022-10-01,RÉSIDENTIEL,396449543.0
Laurentides,2022-12-01,COMMERCIAL,209446027.3
Laurentides,2022-12-01,INDUSTRIEL,60550065.0
Laurentides,2023-01-01,INSTITUTIONNEL,49360317.9
Laurentides,2023-02-01,INSTITUTIONNEL,46252081.1
Laurentides,2023-02-01,RÉSIDENTIEL,828333652.0
Laurentides,2023-03-01,AGRICOLE,13623948.0
Laurentides,2023-04-01,COMMERCIAL,163119351.4
Laurentides,2023-04-01,INSTITUTIONNEL,37915174.3
Laurentides,2023-05-01,COMMERCIAL,159347012.60000002
Laurentides,2023-06-01,RÉSIDENTIEL,338044115.0
Laurentides,2023-07-01,COMMERCIAL,173134098.1
Laurentides,2023-07-01,INSTITUTIONNEL,31471229.4
Laurentides,2023-08-01,AGRICOLE,7172176.0
Laurentides,2023-08-01,INDUSTRIEL,56987697.6
Laurentides,2023-08-01,INSTITUTIONNEL,31553542.2
Laurentides,2023-10-01,INDUSTRIEL,56943620.4
Laurentides,2023-11-01,COMMERCIAL,207742715.7
Laurentides,2024-01-01,AGRICOLE,14527488.0
Laurentides,2024-01-01,COMMERCIAL,236494886.20000002
Laurentides,2024-02-01,COMMERCIAL,208982460.7
Laurentides,2024-02-01,INDUSTRIEL,61345249.8
Laurentides,2024-02-01,INSTITUTIONNEL,46058612.2
Laurentides,2024-02-01,RÉSIDENTIEL,757333333.0
Laurentides,2024-03-01,RÉSIDENTIEL,664025843.0
Laurentides,2024-04-01,INDUSTRIEL,56727839.699999996
Laurentides,2024-05-01,INDUSTRIEL,61625449.5
Laurentides,2024-06-01,AGRICOLE,7662258.0
Laurentides,2024-07-01,COMMERCIAL,181975821.9
Laurentides,2024-08-01,INDUSTRIEL,59656336.800000004
Laurentides,2024-08-01,INSTITUTIONNEL,33211856.2
Laurentides,2024-09-01,AGRICOLE,7997630.0
Laurentides,2024-09-01,RÉSIDENTIEL,329568428.0
Laurentides,2024-10-01,INSTITUTIONNEL,36781001.0
Laurentides,2024-10-01,RÉSIDENTIEL,395772650.0
Laurentides,2024-11-01,INDUSTRIEL,58761020.5
Laurentides,2024-12-01,INSTITUTIONNEL,50794768.5
Laval,2016-01-01,RÉSIDENTIEL,461211405.0
Laval,2016-02-01,COMMERCIAL,128142172.6
Laval,2016-02-01,INDUSTRIEL,32089160.9
Laval,2016-02-01,INSTITUTIONNEL,25424165.2
Laval,2016-03-01,COMMERCIAL,122528584.8
Laval,2016-03-01,INDUSTRIEL,33069284.0
Laval,2016-03-01,INSTITUTIONNEL,25001277.8
Laval,2016-03-01,RÉSIDENTIEL,360058427.0
Laval,2016-04-01,INSTITUTIONNEL,22250951.6
Laval,2016-06-01,AGRICOLE,686127.0
Laval,2016-06-01,INDUSTRIEL,31623141.49032258
Laval,2016-08-01,COMMERCIAL,113394416.3
Laval,2016-08-01,INDUSTRIEL,32416132.29032258
Laval,2016-08-01,RÉSIDENTIEL,183357660.0
Laval,2016-09-01,AGRICOLE,738537.0
Laval,2016-09-01,INDUSTRIEL,31554464.506451614
Laval,2016-10-01,AGRICOLE,770521.0
Laval,2016-10-01,COMMERCIAL,101653434.4
Laval,2016-10-01,RÉSIDENTIEL,196348771.0
Laval,2016-12-01,AGRICOLE,844859.0
Laval,2017-02-01,AGRICOLE,861074.0
Laval,2017-02-01,RÉSIDENTIEL,387967163.0
Laval,2017-03-01,AGRICOLE,1031755.0
Laval,2017-03-01,COMMERCIAL,129123048.5
Laval,2017-04-01,COMMERCIAL,101284762.9
Laval,2017-04-01,INSTITUTIONNEL,21734505.8
Laval,2017-05-01,COMMERCIAL,100191516.0
Laval,2017-05-01,RÉSIDENTIEL,188475453.0
Laval,2017-07-01,AGRICOLE,794369.0
Laval,2017-07-01,INDUSTRIEL,34115420.98387097
Laval,2017-07-01,INSTITUTIONNEL,17967583.0
Laval,2017-07-01,RÉSIDENTIEL,174527300.0
Laval,2017-08-01,AGRICOLE,868700.0
Laval,2017-09-01,INDUSTRIEL,34572658.99516129
Laval,2017-09-01,INSTITUTIONNEL,18880818.6
Laval,2017-09-01,RÉSIDENTIEL,159706785.0
Laval,2017-10-01,AGRICOLE,771900.0
Laval,2017-10-01,COMMERCIAL,99286418.5
Laval,2017-10-01,INDUSTRIEL,35272517.86290322
Laval,2017-10-01,INSTITUTIONNEL,19539702.0
Laval,2017-11-01,AGRICOLE,750813.0
Laval,2017-11-01,INDUSTRIEL,37414748.38709678
Laval,2017-12-01,COMMERCIAL,139393438.1
Laval,2017-12-01,INDUSTRIEL,35231096.3
Laval,2017-12-01,INSTITUTIONNEL,26041260.0
Laval,2018-01-01,AGRICOLE,1053916.0
Laval,2018-01-01,RÉSIDENTIEL,533280340.0
Laval,2018-02-01,AGRICOLE,949235.0
Laval,2018-02-01,COMMERCIAL,121587092.9
Laval,2018-03-01,AGRICOLE,1037068.0
Laval,2018-03-01,INDUSTRIEL,37373950.28928572
Laval,2018-04-01,INSTITUTIONNEL,22447156.8
Laval,2018-05-01,AGRICOLE,724113.0
